Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
app-create campaign suite,Chrome 98.0.4758.82,,,2022-02-18 10:41:43,2022-02-18 10:44:36,2m - 52.825s,PASSED
,,,,,,,
Test Cases/Everyday create campaign/App-Create campaign/App-Brand campaign,Chrome 98.0.4758.82,,create campaign,2022-02-18 10:41:44,2022-02-18 10:42:27,43.310s,PASSED
"openBrowser("""")",Chrome 98.0.4758.82,,,2022-02-18 10:41:44,2022-02-18 10:41:49,5.101s,PASSED
"setViewPortSize(1550, 900)",Chrome 98.0.4758.82,,,2022-02-18 10:41:49,2022-02-18 10:41:49,0.180s,PASSED
"navigateToUrl(""https://app.adroot.io/auth/signin"")",Chrome 98.0.4758.82,,,2022-02-18 10:41:49,2022-02-18 10:41:51,1.838s,PASSED
"setText(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Login/input_E-mail_email""), ""makronmanuel01@gmail.com"")",Chrome 98.0.4758.82,,,2022-02-18 10:41:51,2022-02-18 10:41:52,1.032s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Login/input_Password_password""), ""9juLMCYi8sYpY2Mrwe5diw=="")",Chrome 98.0.4758.82,,,2022-02-18 10:41:52,2022-02-18 10:41:53,0.559s,PASSED
"click(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Login/button_Sign in""))",Chrome 98.0.4758.82,,,2022-02-18 10:41:53,2022-02-18 10:41:53,0.603s,PASSED
"click(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Campaigns/div_MakronOwner""))",Chrome 98.0.4758.82,,,2022-02-18 10:41:53,2022-02-18 10:41:56,2.355s,PASSED
"click(findTestObject(""Object Repository/App-Create campaign/Page_AdRoot  Campaigns/div_By Ruzan (app)""))",Chrome 98.0.4758.82,,,2022-02-18 10:41:56,2022-02-18 10:41:56,0.681s,PASSED
"click(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Dashboard/a_Campaigns""))",Chrome 98.0.4758.82,,,2022-02-18 10:41:56,2022-02-18 10:42:00,3.197s,PASSED
"click(findTestObject(""Regular Create campaign/Page_AdRoot  Campaigns/div_Campaign View""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:00,2022-02-18 10:42:01,1.334s,PASSED
"click(findTestObject(""Regular Create campaign/Page_AdRoot  Campaigns/div_New Campaign""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:01,2022-02-18 10:42:02,1.174s,PASSED
"setText(findTestObject(""Page_AdRoot  Create Campaign Steps/input_Campaign name_custom-input""), ""appadroot1"")",Chrome 98.0.4758.82,,,2022-02-18 10:42:02,2022-02-18 10:42:04,1.856s,PASSED
"click(findTestObject(""Regular Create campaign/Page_AdRoot  Campaigns/Page_AdRoot  Create Campaign Steps/span_Name is taken""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:04,2022-02-18 10:42:05,0.945s,PASSED
"click(findTestObject(""Goals/Goals/Page_AdRoot  Create Campaign Steps/div_Brand Awareness""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:05,2022-02-18 10:42:05,0.464s,PASSED
"Ms = verifyTextPresent(""Name is taken"", false)",Chrome 98.0.4758.82,,,2022-02-18 10:42:05,2022-02-18 10:42:06,0.361s,PASSED
"if (Ms.equals(""true""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:06,2022-02-18 10:42:07,1.237s,PASSED
"verifyElementPresent(findTestObject(""Step2/Page_AdRoot  Create Campaign Steps/div_GS PubSense""), 0)",Chrome 98.0.4758.82,,,2022-02-18 10:42:07,2022-02-18 10:42:08,0.813s,PASSED
"verifyElementPresent(findTestObject(""Step2/Page_AdRoot  Create Campaign Steps/div_Artashes Mxchyan""), 0)",Chrome 98.0.4758.82,,,2022-02-18 10:42:08,2022-02-18 10:42:08,0.444s,PASSED
"click(findTestObject(""Step2/Page_AdRoot  Create Campaign Steps/button_Next Step""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:08,2022-02-18 10:42:09,0.426s,PASSED
"click(findTestObject(""Object Repository/Step2/Page_AdRoot  Create Campaign Steps/Page_AdRoot  Create Campaign Steps/input_Primary Text_invalid custom-input""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:09,2022-02-18 10:42:10,1.183s,PASSED
"setText(findTestObject(""Object Repository/Step2/Page_AdRoot  Create Campaign Steps/Page_AdRoot  Create Campaign Steps/input_Primary Text_invalid custom-input""), ""Social media"")",Chrome 98.0.4758.82,,,2022-02-18 10:42:10,2022-02-18 10:42:11,1.089s,PASSED
"setText(findTestObject(""Step2/Page_AdRoot  Create Campaign Steps/Page_AdRoot  Create Campaign Steps/input_Headline_custom-input""), ""Social media ads management "")",Chrome 98.0.4758.82,,,2022-02-18 10:42:11,2022-02-18 10:42:12,1.358s,PASSED
"setText(findTestObject(""Step2/Page_AdRoot  Create Campaign Steps/Page_AdRoot  Create Campaign Steps/input_Ad Description_custom-input""), ""Our Mission is to create one place for all advertising needs"")",Chrome 98.0.4758.82,,,2022-02-18 10:42:12,2022-02-18 10:42:14,1.578s,PASSED
"setText(findTestObject(""Step2/Page_AdRoot  Create Campaign Steps/input_Website URL_custom-input""), ""gsmediagroup.net"")",Chrome 98.0.4758.82,,,2022-02-18 10:42:14,2022-02-18 10:42:15,1.096s,PASSED
"click(findTestObject(""Step2/Page_AdRoot  Create Campaign Steps/div_Choose AD""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:15,2022-02-18 10:42:16,0.617s,PASSED
"click(findTestObject(""Object Repository/App-Create campaign/Page_AdRoot  Create Campaign Steps/span_cropped-512adroot.jpg""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:16,2022-02-18 10:42:16,0.755s,PASSED
"click(findTestObject(""Step3/Page_AdRoot  Create Campaign Steps/button_Select""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:16,2022-02-18 10:42:17,0.538s,PASSED
"mouseOver(findTestObject(""Google display/Page_AdRoot  Create Campaign Steps/div_1052Business nameHeadlineChoose ADHeadlineAd DescriptionOpen""), STOP_ON_FAILURE)",Chrome 98.0.4758.82,,,2022-02-18 10:42:17,2022-02-18 10:42:18,0.722s,PASSED
"click(findTestObject(""Step3/Page_AdRoot  Create Campaign Steps/Page_AdRoot  Create Campaign Steps/div_Open_actions-mode""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:18,2022-02-18 10:42:18,0.453s,PASSED
"click(findTestObject(""Step3/Page_AdRoot  Create Campaign Steps/div_Open_edit""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:18,2022-02-18 10:42:18,0.406s,PASSED
"setText(findTestObject(""Step3/Page_AdRoot  Create Campaign Steps/input_Business Name_custom-input""), ""GS media"")",Chrome 98.0.4758.82,,,2022-02-18 10:42:18,2022-02-18 10:42:20,1.450s,PASSED
"setText(findTestObject(""Step3/Page_AdRoot  Create Campaign Steps/input_Long headline_custom-input""), ""Ad management system"")",Chrome 98.0.4758.82,,,2022-02-18 10:42:20,2022-02-18 10:42:21,1.182s,PASSED
"click(findTestObject(""Step3/Page_AdRoot  Create Campaign Steps/button_Save""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:21,2022-02-18 10:42:22,0.504s,PASSED
"click(findTestObject(""Object Repository/Step 4,5/Page_AdRoot  Create Campaign Steps/button_Next Step (1)""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:22,2022-02-18 10:42:22,0.488s,PASSED
"click(findTestObject(""Object Repository/Step 4,5/Page_AdRoot  Create Campaign Steps/button_Next Step (1)""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:22,2022-02-18 10:42:24,1.588s,PASSED
"setText(findTestObject(""Object Repository/Step 4,5/Page_AdRoot  Create Campaign Steps/input_Daily_custom-input""), ""$ 1"")",Chrome 98.0.4758.82,,,2022-02-18 10:42:24,2022-02-18 10:42:25,1.207s,PASSED
"click(findTestObject(""Object Repository/Step 4,5/Page_AdRoot  Create Campaign Steps/button_Finish""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:25,2022-02-18 10:42:25,0.497s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Step 4,5/Page_AdRoot  Campaigns/div_PENDING""), 0)",Chrome 98.0.4758.82,,,2022-02-18 10:42:25,2022-02-18 10:42:26,0.854s,PASSED
closeBrowser(),Chrome 98.0.4758.82,,,2022-02-18 10:42:26,2022-02-18 10:42:27,0.691s,PASSED
,,,,,,,
Test Cases/Everyday create campaign/App-Create campaign/App-Reach campaign,Chrome 98.0.4758.82,,create campaign,2022-02-18 10:42:27,2022-02-18 10:43:17,50.105s,PASSED
"openBrowser("""")",Chrome 98.0.4758.82,,,2022-02-18 10:42:27,2022-02-18 10:42:28,1.204s,PASSED
"setViewPortSize(1550, 900)",Chrome 98.0.4758.82,,,2022-02-18 10:42:28,2022-02-18 10:42:29,0.136s,PASSED
"navigateToUrl(""https://app.adroot.io/auth/signin"")",Chrome 98.0.4758.82,,,2022-02-18 10:42:29,2022-02-18 10:42:31,1.903s,PASSED
"setText(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Login/input_E-mail_email""), ""makronmanuel01@gmail.com"")",Chrome 98.0.4758.82,,,2022-02-18 10:42:31,2022-02-18 10:42:31,0.931s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Login/input_Password_password""), ""9juLMCYi8sYpY2Mrwe5diw=="")",Chrome 98.0.4758.82,,,2022-02-18 10:42:31,2022-02-18 10:42:32,0.539s,PASSED
"click(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Login/button_Sign in""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:32,2022-02-18 10:42:33,0.599s,PASSED
"click(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Campaigns/div_MakronOwner""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:33,2022-02-18 10:42:35,1.942s,PASSED
"click(findTestObject(""Object Repository/App-Create campaign/Page_AdRoot  Campaigns/div_By Ruzan (app)""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:35,2022-02-18 10:42:35,0.639s,PASSED
"click(findTestObject(""Object Repository/Regular Create campaign/Page_AdRoot  Dashboard/a_Campaigns""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:35,2022-02-18 10:42:38,2.794s,PASSED
"click(findTestObject(""Regular Create campaign/Page_AdRoot  Campaigns/div_Campaign View""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:38,2022-02-18 10:42:39,1.229s,PASSED
"click(findTestObject(""Regular Create campaign/Page_AdRoot  Campaigns/div_New Campaign""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:39,2022-02-18 10:42:40,1.051s,PASSED
"setText(findTestObject(""Page_AdRoot  Create Campaign Steps/input_Campaign name_custom-input""), ""appadroot1"")",Chrome 98.0.4758.82,,,2022-02-18 10:42:40,2022-02-18 10:42:42,1.400s,PASSED
"click(findTestObject(""Regular Create campaign/Page_AdRoot  Campaigns/Page_AdRoot  Create Campaign Steps/span_Name is taken""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:42,2022-02-18 10:42:42,0.480s,PASSED
"click(findTestObject(""Goals/Goals/Page_AdRoot  Create Campaign Steps/div_Reach""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:42,2022-02-18 10:42:43,0.516s,PASSED
"Ms = verifyTextPresent(""Name is taken"", false)",Chrome 98.0.4758.82,,,2022-02-18 10:42:43,2022-02-18 10:42:43,0.355s,PASSED
"if (Ms.equals(""true""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:43,2022-02-18 10:42:44,1.242s,PASSED
"verifyElementPresent(findTestObject(""Step2/Page_AdRoot  Create Campaign Steps/div_GS PubSense""), 0)",Chrome 98.0.4758.82,,,2022-02-18 10:42:44,2022-02-18 10:42:45,1.192s,PASSED
"verifyElementPresent(findTestObject(""Step2/Page_AdRoot  Create Campaign Steps/div_Artashes Mxchyan""), 0)",Chrome 98.0.4758.82,,,2022-02-18 10:42:45,2022-02-18 10:42:46,0.320s,PASSED
"click(findTestObject(""Step2/Page_AdRoot  Create Campaign Steps/button_Next Step""))",Chrome 98.0.4758.82,,,2022-02-18 10:42:46,2022-02-18 10:42:46,0.376s,PASSED
